package,rule,violations
schunk_libm5api,INTEGER_TYPES,1295
schunk_libm5api,ORDER_OF_EVALUATION,5
schunk_libm5api,FLOAT_ACCURACY,1
schunk_libm5api,THREAD_SAFE_FUNCTIONS,12
schunk_libm5api,EXPLICIT_CONSTRUCTORS,2
cob_base_velocity_smoother,MAX_COM_RATIO,2
cob_base_velocity_smoother,MAX_COM_RATIO,1
cob_base_velocity_smoother,MAX_COUPLING,1
cob_base_velocity_smoother,MAX_LINE_LENGTH,43
cob_base_velocity_smoother,OPEN_CURLY_BRACE,24
cob_base_velocity_smoother,OPEN_CURLY_BRACE,23
cob_base_velocity_smoother,INDENT_ACCESS_MODIFIERS,2
cob_base_velocity_smoother,BLANK_LINES_IN_CODE_BLOCKS,54
cob_base_velocity_smoother,WHITESPACE_AROUND_ASSIGNMENT,21
cob_base_velocity_smoother,WHITESPACE_AROUND_BINARY_OPERA,9
cob_base_velocity_smoother,WHITESPACE_BEFORE_PARENTHESIS,45
cob_base_velocity_smoother,WHITESPACE_INSIDE_PARENTHESIS,5
cob_base_velocity_smoother,WHITESPACE_BEFORE_OPENING_BRAC,39
cob_base_velocity_smoother,WHITESPACE_AFTER_CLOSING_BRACE,1
cob_base_velocity_smoother,ELSE_STATEMENT_ON_ITS_LINE,4
cob_base_velocity_smoother,ELSE_BRACES,4
cob_base_velocity_smoother,CLOSE_CURLY_BRACE,1
cob_base_velocity_smoother,WHITESPACE_AFTER_PARENTHESIS,1
cob_base_velocity_smoother,WHITESPACE_BEFORE_PARENTHESIS,1
cob_base_velocity_smoother,WHITESPACE_BEFORE_COMMENT_TEXT,18
cob_base_velocity_smoother,HEADER_GUARD_FORMAT,1
cob_base_velocity_smoother,HEADER_GUARD_CLOSE,1
cob_base_velocity_smoother,INCLUDE_ORDER,7
cob_base_velocity_smoother,POINTLESS_EMPTY_STATEMENT,1
cob_base_velocity_smoother,INCLUDE_TWICE,1
cob_base_velocity_smoother,C_TYPES,18
cob_base_velocity_smoother,NAMESPACE_USING_DIRECTIVES,1
cob_base_velocity_smoother,NON_CONST_REFERENCE_PARAMETERS,1
cob_base_velocity_smoother,UNUSED_VARIABLES,1
cob_base_velocity_smoother,INTEGER_TYPES,20
cob_kinematics,MIN_COM_RATIO,4
cob_kinematics,MAX_COM_RATIO,3
cob_kinematics,MAX_COM_RATIO,3
cob_kinematics,MAX_CC,7
cob_kinematics,MAX_CC,7
cob_kinematics,MAX_COUPLING,1
cob_kinematics,MAX_FUNCTION_PARAMETERS,18
cob_kinematics,MAX_LINE_LENGTH,3149
cob_kinematics,SPACES_OVER_TABS,53
cob_kinematics,OPEN_CURLY_BRACE,2025
cob_kinematics,OPEN_CURLY_BRACE,190
cob_kinematics,NEWLINE_AT_END_OF_FILE,1
cob_kinematics,INDENT_ACCESS_MODIFIERS,14
cob_kinematics,BLANK_LINES_IN_CODE_BLOCKS,624
cob_kinematics,WHITESPACE_AROUND_ASSIGNMENT,8321
cob_kinematics,WHITESPACE_AROUND_BINARY_OPERA,16
cob_kinematics,WHITESPACE_BEFORE_PARENTHESIS,449
cob_kinematics,WHITESPACE_INSIDE_PARENTHESIS,3
cob_kinematics,WHITESPACE_AFTER_COMMA,215
cob_kinematics,WHITESPACE_AFTER_SEMICOLON,6
cob_kinematics,WHITESPACE_BEFORE_OPENING_BRAC,25
cob_kinematics,WHITESPACE_AFTER_CLOSING_BRACE,4
cob_kinematics,WHITESPACE_BEFORE_SEMICOLON,1
cob_kinematics,BLANK_LINE_BEFORE_SECTION,2
cob_kinematics,ELSE_STATEMENT_ON_ITS_LINE,278
cob_kinematics,ELSE_BRACES,288
cob_kinematics,SINGLE_LINE_ELSE_IF_ELSE,1
cob_kinematics,SINGLE_STATEMENT_IF_ELSE,6
cob_kinematics,WHITESPACE_AT_END_OF_LINE,268
cob_kinematics,ONE_COMMAND_PER_LINE,795
cob_kinematics,CLOSE_CURLY_BRACE,271
cob_kinematics,LICENSE_STATEMENT,4
cob_kinematics,END_OF_NAMESPACE_COMMENT,8
cob_kinematics,WHITESPACE_AFTER_PARENTHESIS,14
cob_kinematics,WHITESPACE_BEFORE_PARENTHESIS,22
cob_kinematics,WHITESPACE_BEFORE_COMMENTS,49
cob_kinematics,WHITESPACE_BEFORE_COMMENT_TEXT,4
cob_kinematics,TODO_COMMENT_FORMAT,1
cob_kinematics,INCLUDE_DIRECTORY_IN_HEADER,5
cob_kinematics,HEADER_GUARD_FORMAT,1
cob_kinematics,HEADER_GUARD_FORMAT,1
cob_kinematics,HEADER_GUARD_CLOSE,1
cob_kinematics,INCLUDE_ORDER,20
cob_kinematics,INCLUDE_WHAT_YOU_USE,9
cob_kinematics,C_SYSTEM_HEADERS,8
cob_kinematics,EMPTY_STATEMENT,1
cob_kinematics,NAMESPACE_USING_DIRECTIVES,14
cob_kinematics,NON_CONST_REFERENCE_PARAMETERS,31
cob_kinematics,DEPRECATED_CASTING,32
cob_kinematics,INITIALIZE_MEMBER_VARIABLES,1
cob_kinematics,UNUSED_VARIABLES,10
cob_kinematics,DEFAULT_ARGUMENTS,1
cob_kinematics,INTEGER_TYPES,616
cob_kinematics,ORDER_OF_EVALUATION,4
cob_camera_sensors,MIN_COM_RATIO,4
cob_camera_sensors,MAX_COM_RATIO,12
cob_camera_sensors,MAX_COM_RATIO,10
cob_camera_sensors,MAX_CC,9
cob_camera_sensors,MAX_CC,5
cob_camera_sensors,MAX_COUPLING,6
cob_camera_sensors,MAX_FUNCTION_PARAMETERS,2
cob_camera_sensors,MAX_LINE_LENGTH,1113
cob_camera_sensors,SPACES_OVER_TABS,8083
cob_camera_sensors,OPEN_CURLY_BRACE,1124
cob_camera_sensors,OPEN_CURLY_BRACE,7
cob_camera_sensors,SHORT_FUNCTIONS,2
cob_camera_sensors,NEWLINE_AT_END_OF_FILE,2
cob_camera_sensors,INDENT_ACCESS_MODIFIERS,19
cob_camera_sensors,BLANK_LINES_IN_CODE_BLOCKS,57
cob_camera_sensors,WHITESPACE_BEFORE_BRACKETS,2
cob_camera_sensors,WHITESPACE_AROUND_ASSIGNMENT,100
cob_camera_sensors,WHITESPACE_AROUND_BINARY_OPERA,175
cob_camera_sensors,WHITESPACE_AROUND_UNARY_OPERAT,14
cob_camera_sensors,WHITESPACE_BEFORE_PARENTHESIS,27
cob_camera_sensors,WHITESPACE_AFTER_COMMA,30
cob_camera_sensors,WHITESPACE_AFTER_SEMICOLON,1
cob_camera_sensors,WHITESPACE_BEFORE_OPENING_BRAC,1012
cob_camera_sensors,WHITESPACE_BEFORE_SEMICOLON,4
cob_camera_sensors,ELSE_STATEMENT_ON_ITS_LINE,334
cob_camera_sensors,SINGLE_LINE_ELSE_IF_ELSE,1
cob_camera_sensors,AMBIGUOUS_IF_ELSE_INDENTATION,1
cob_camera_sensors,SPACE_INDENTATION,1
cob_camera_sensors,ONE_COMMAND_PER_LINE,11
cob_camera_sensors,CLOSE_CURLY_BRACE,2
cob_camera_sensors,LICENSE_STATEMENT,2
cob_camera_sensors,END_OF_NAMESPACE_COMMENT,1
cob_camera_sensors,WHITESPACE_AFTER_PARENTHESIS,64
cob_camera_sensors,WHITESPACE_BEFORE_PARENTHESIS,74
cob_camera_sensors,WHITESPACE_BEFORE_COMMENTS,250
cob_camera_sensors,WHITESPACE_BEFORE_COMMENT_TEXT,88
cob_camera_sensors,TODO_COMMENT_FORMAT,1
cob_camera_sensors,INCLUDE_DIRECTORY_IN_HEADER,3
cob_camera_sensors,HEADER_GUARD,1
cob_camera_sensors,HEADER_GUARD_FORMAT,6
cob_camera_sensors,HEADER_GUARD_FORMAT,6
cob_camera_sensors,HEADER_GUARD_CLOSE,6
cob_camera_sensors,INCLUDE_ORDER,35
cob_camera_sensors,INCLUDE_WHAT_YOU_USE,25
cob_camera_sensors,C_SYSTEM_HEADERS,8
cob_camera_sensors,EMPTY_STATEMENT,1
cob_camera_sensors,POINTLESS_EMPTY_STATEMENT,4
cob_camera_sensors,INCLUDE_TWICE,1
cob_camera_sensors,C_TYPES,151
cob_camera_sensors,NAMESPACE_USING_DIRECTIVES,13
cob_camera_sensors,STRING_PRINT_C_FUNCTIONS,2
cob_camera_sensors,NON_CONST_REFERENCE_PARAMETERS,33
cob_camera_sensors,DEPRECATED_CASTING,78
cob_camera_sensors,INITIALIZE_MEMBER_VARIABLES,12
cob_camera_sensors,UNUSED_VARIABLES,3
cob_camera_sensors,REDUNDANT_EXPRESSIONS,29
cob_camera_sensors,SMALLEST_SCOPE,14
cob_camera_sensors,CASE_FALL_THROUGH,35
cob_camera_sensors,INTEGER_TYPES,183
cob_camera_sensors,ORDER_OF_EVALUATION,1
cob_camera_sensors,EXPLICIT_CONSTRUCTORS,6
kobuki_controller_tutorial,MAX_COM_RATIO,2
kobuki_controller_tutorial,MAX_COM_RATIO,2
kobuki_controller_tutorial,MAX_COUPLING,1
kobuki_controller_tutorial,MAX_LINE_LENGTH,6
kobuki_controller_tutorial,OPEN_CURLY_BRACE,18
kobuki_controller_tutorial,INDENT_ACCESS_MODIFIERS,4
kobuki_controller_tutorial,WHITESPACE_BEFORE_OPENING_BRAC,1
kobuki_controller_tutorial,ELSE_STATEMENT_ON_ITS_LINE,4
kobuki_controller_tutorial,WHITESPACE_BEFORE_COMMENTS,4
kobuki_controller_tutorial,INCLUDE_ORDER,1
kobuki_controller_tutorial,INCLUDE_WHAT_YOU_USE,2
kobuki_controller_tutorial,POINTLESS_EMPTY_STATEMENT,3
kobuki_controller_tutorial,UNUSED_VARIABLES,1
kobuki_controller_tutorial,INTEGER_TYPES,1
turtlebot_arm_block_manipulation,MAX_COM_RATIO,3
turtlebot_arm_block_manipulation,MAX_CC,3
turtlebot_arm_block_manipulation,MAX_CC,3
turtlebot_arm_block_manipulation,MAX_COUPLING,6
turtlebot_arm_block_manipulation,MAX_FUNCTION_PARAMETERS,1
turtlebot_arm_block_manipulation,MAX_LINE_LENGTH,83
turtlebot_arm_block_manipulation,OPEN_CURLY_BRACE,97
turtlebot_arm_block_manipulation,OPEN_CURLY_BRACE,2
turtlebot_arm_block_manipulation,INDENT_ACCESS_MODIFIERS,13
turtlebot_arm_block_manipulation,BLANK_LINES_IN_CODE_BLOCKS,11
turtlebot_arm_block_manipulation,WHITESPACE_AROUND_ASSIGNMENT,4
turtlebot_arm_block_manipulation,WHITESPACE_BEFORE_PARENTHESIS,10
turtlebot_arm_block_manipulation,WHITESPACE_AFTER_COMMA,2
turtlebot_arm_block_manipulation,WHITESPACE_BEFORE_OPENING_BRAC,5
turtlebot_arm_block_manipulation,WHITESPACE_AFTER_CLOSING_BRACE,3
turtlebot_arm_block_manipulation,ELSE_STATEMENT_ON_ITS_LINE,6
turtlebot_arm_block_manipulation,ELSE_BRACES,2
turtlebot_arm_block_manipulation,WHITESPACE_AT_END_OF_LINE,153
turtlebot_arm_block_manipulation,ONE_COMMAND_PER_LINE,3
turtlebot_arm_block_manipulation,CLOSE_CURLY_BRACE,3
turtlebot_arm_block_manipulation,END_OF_NAMESPACE_COMMENT,4
turtlebot_arm_block_manipulation,WHITESPACE_AFTER_PARENTHESIS,36
turtlebot_arm_block_manipulation,WHITESPACE_BEFORE_PARENTHESIS,42
turtlebot_arm_block_manipulation,WHITESPACE_BEFORE_COMMENTS,3
turtlebot_arm_block_manipulation,WHITESPACE_BEFORE_COMMENT_TEXT,2
turtlebot_arm_block_manipulation,INCLUDE_ORDER,12
turtlebot_arm_block_manipulation,INCLUDE_WHAT_YOU_USE,6
turtlebot_arm_block_manipulation,ALTERNATIVE_TOKENS,1
turtlebot_arm_block_manipulation,INCLUDE_TWICE,1
turtlebot_arm_block_manipulation,NAMESPACE_USING_DIRECTIVES,3
turtlebot_arm_block_manipulation,NON_CONST_REFERENCE_PARAMETERS,3
turtlebot_arm_block_manipulation,DEPRECATED_CASTING,5
turtlebot_arm_block_manipulation,INITIALIZE_MEMBER_VARIABLES,6
turtlebot_arm_block_manipulation,INTEGER_TYPES,25
turtlebot_arm_block_manipulation,ORDER_OF_EVALUATION,1
turtlebot_arm_block_manipulation,THREAD_SAFE_FUNCTIONS,1
turtlebot_arm_block_manipulation,EXPLICIT_CONSTRUCTORS,3
cob_cam3d_throttle,MAX_COM_RATIO,1
cob_cam3d_throttle,MAX_COM_RATIO,1
cob_cam3d_throttle,MAX_COUPLING,1
cob_cam3d_throttle,MAX_LINE_LENGTH,14
cob_cam3d_throttle,SPACES_OVER_TABS,1
cob_cam3d_throttle,OPEN_CURLY_BRACE,12
cob_cam3d_throttle,INDENT_ACCESS_MODIFIERS,2
cob_cam3d_throttle,BLANK_LINES_IN_CODE_BLOCKS,2
cob_cam3d_throttle,WHITESPACE_BEFORE_PARENTHESIS,2
cob_cam3d_throttle,ELSE_STATEMENT_ON_ITS_LINE,1
cob_cam3d_throttle,WHITESPACE_AT_END_OF_LINE,2
cob_cam3d_throttle,END_OF_NAMESPACE_COMMENT,1
cob_cam3d_throttle,WHITESPACE_BEFORE_COMMENT_TEXT,8
cob_cam3d_throttle,INCLUDE_ORDER,7
cob_cam3d_throttle,INTEGER_TYPES,1
pr2_navigation_self_filter,MIN_COM_RATIO,1
pr2_navigation_self_filter,MAX_COM_RATIO,6
pr2_navigation_self_filter,MAX_COM_RATIO,5
pr2_navigation_self_filter,MAX_CC,10
pr2_navigation_self_filter,MAX_CC,5
pr2_navigation_self_filter,MAX_COUPLING,6
pr2_navigation_self_filter,MAX_LINE_LENGTH,134
pr2_navigation_self_filter,SPACES_OVER_TABS,1366
pr2_navigation_self_filter,OPEN_CURLY_BRACE,309
pr2_navigation_self_filter,OPEN_CURLY_BRACE,32
pr2_navigation_self_filter,INDENT_ACCESS_MODIFIERS,30
pr2_navigation_self_filter,BLANK_LINES_IN_CODE_BLOCKS,31
pr2_navigation_self_filter,WHITESPACE_AROUND_ASSIGNMENT,3
pr2_navigation_self_filter,WHITESPACE_BEFORE_PARENTHESIS,21
pr2_navigation_self_filter,WHITESPACE_AFTER_COMMA,13
pr2_navigation_self_filter,WHITESPACE_BEFORE_OPENING_BRAC,91
pr2_navigation_self_filter,ELSE_STATEMENT_ON_ITS_LINE,24
pr2_navigation_self_filter,ELSE_BRACES,4
pr2_navigation_self_filter,SINGLE_STATEMENT_IF_ELSE,3
pr2_navigation_self_filter,AMBIGUOUS_IF_ELSE_INDENTATION,5
pr2_navigation_self_filter,WHITESPACE_AT_END_OF_LINE,409
pr2_navigation_self_filter,ONE_COMMAND_PER_LINE,3
pr2_navigation_self_filter,NAMESPACE_INDENTATION,23
pr2_navigation_self_filter,CLOSE_CURLY_BRACE,8
pr2_navigation_self_filter,END_OF_NAMESPACE_COMMENT,8
pr2_navigation_self_filter,WHITESPACE_AFTER_PARENTHESIS,2
pr2_navigation_self_filter,WHITESPACE_BEFORE_COMMENTS,8
pr2_navigation_self_filter,WHITESPACE_BEFORE_COMMENT_TEXT,13
pr2_navigation_self_filter,TODO_COMMENT_FORMAT,3
pr2_navigation_self_filter,HEADER_GUARD_FORMAT,4
pr2_navigation_self_filter,HEADER_GUARD_FORMAT,4
pr2_navigation_self_filter,HEADER_GUARD_CLOSE,4
pr2_navigation_self_filter,INCLUDE_ORDER,24
pr2_navigation_self_filter,INCLUDE_WHAT_YOU_USE,11
pr2_navigation_self_filter,C_TYPES,2
pr2_navigation_self_filter,NON_CONST_REFERENCE_PARAMETERS,22
pr2_navigation_self_filter,DEPRECATED_CASTING,16
pr2_navigation_self_filter,UNUSED_VARIABLES,10
pr2_navigation_self_filter,REDUNDANT_EXPRESSIONS,2
pr2_navigation_self_filter,CASE_FALL_THROUGH,1
pr2_navigation_self_filter,DEFAULT_ARGUMENTS,1
pr2_navigation_self_filter,INTEGER_TYPES,63
pr2_navigation_self_filter,ORDER_OF_EVALUATION,5
pr2_navigation_self_filter,EXPLICIT_CONSTRUCTORS,7
ros_ethercat_hardware,MIN_COM_RATIO,2
ros_ethercat_hardware,MAX_COM_RATIO,4
ros_ethercat_hardware,MAX_COM_RATIO,4
ros_ethercat_hardware,MAX_CC,4
ros_ethercat_hardware,MAX_CC,1
ros_ethercat_hardware,MAX_COUPLING,4
ros_ethercat_hardware,MAX_LINE_LENGTH,185
ros_ethercat_hardware,OPEN_CURLY_BRACE,259
ros_ethercat_hardware,INDENT_ACCESS_MODIFIERS,16
ros_ethercat_hardware,BLANK_LINES_IN_CODE_BLOCKS,5
ros_ethercat_hardware,ELSE_STATEMENT_ON_ITS_LINE,22
ros_ethercat_hardware,CLOSE_CURLY_BRACE,4
ros_ethercat_hardware,LICENSE_STATEMENT,1
ros_ethercat_hardware,WHITESPACE_BEFORE_COMMENTS,63
ros_ethercat_hardware,WHITESPACE_BEFORE_COMMENT_TEXT,8
ros_ethercat_hardware,TODO_COMMENT_FORMAT,4
ros_ethercat_hardware,HEADER_GUARD_FORMAT,4
ros_ethercat_hardware,HEADER_GUARD_CLOSE,4
ros_ethercat_hardware,INCLUDE_ORDER,35
ros_ethercat_hardware,INCLUDE_WHAT_YOU_USE,8
ros_ethercat_hardware,C_SYSTEM_HEADERS,5
ros_ethercat_hardware,C_STANDARD_LIBRARY,7
ros_ethercat_hardware,EMPTY_STATEMENT,1
ros_ethercat_hardware,C_TYPES,19
ros_ethercat_hardware,NAMESPACE_USING_DIRECTIVES,2
ros_ethercat_hardware,NON_CONST_REFERENCE_PARAMETERS,14
ros_ethercat_hardware,DEPRECATED_CASTING,7
ros_ethercat_hardware,UNUSED_VARIABLES,3
ros_ethercat_hardware,REDUNDANT_EXPRESSIONS,1
ros_ethercat_hardware,SMALLEST_SCOPE,1
ros_ethercat_hardware,MAX_POINTER_INDIRECTION,1
ros_ethercat_hardware,INTEGER_TYPES,61
ros_ethercat_hardware,ORDER_OF_EVALUATION,2
ros_ethercat_hardware,EXPLICIT_CONSTRUCTORS,4
sr_hardware_interface,MAX_COM_RATIO,1
sr_hardware_interface,MAX_LINE_LENGTH,14
sr_hardware_interface,OPEN_CURLY_BRACE,57
sr_hardware_interface,INDENT_ACCESS_MODIFIERS,11
sr_hardware_interface,ELSE_STATEMENT_ON_ITS_LINE,3
sr_hardware_interface,NAMESPACE_INDENTATION,12
sr_hardware_interface,INCLUDE_ORDER,8
pr2_ethercat,MIN_COM_RATIO,1
pr2_ethercat,MAX_LINE_LENGTH,57
pr2_ethercat,SPACES_OVER_TABS,5
pr2_ethercat,OPEN_CURLY_BRACE,72
pr2_ethercat,OPEN_CURLY_BRACE,4
pr2_ethercat,INDENT_ACCESS_MODIFIERS,2
pr2_ethercat,WHITESPACE_AROUND_BINARY_OPERA,2
pr2_ethercat,WHITESPACE_AFTER_COMMA,1
pr2_ethercat,WHITESPACE_BEFORE_OPENING_BRAC,2
pr2_ethercat,ELSE_STATEMENT_ON_ITS_LINE,9
pr2_ethercat,WHITESPACE_AT_END_OF_LINE,4
pr2_ethercat,CLOSE_CURLY_BRACE,3
pr2_ethercat,WHITESPACE_BEFORE_COMMENTS,1
pr2_ethercat,WHITESPACE_BEFORE_COMMENT_TEXT,3
pr2_ethercat,INCLUDE_ORDER,6
pr2_ethercat,INCLUDE_WHAT_YOU_USE,3
pr2_ethercat,C_SYSTEM_HEADERS,2
pr2_ethercat,C_STANDARD_LIBRARY,8
pr2_ethercat,C_TYPES,1
pr2_ethercat,NAMESPACE_USING_DIRECTIVES,1
pr2_ethercat,NON_CONST_REFERENCE_PARAMETERS,8
pr2_ethercat,DEPRECATED_CASTING,11
pr2_ethercat,DEFAULT_ARGUMENTS,1
pr2_ethercat,INTEGER_TYPES,27
yocs_safety_controller,MIN_COM_RATIO,2
yocs_safety_controller,MAX_COM_RATIO,1
yocs_safety_controller,MAX_COM_RATIO,1
yocs_safety_controller,MAX_COUPLING,1
yocs_safety_controller,MAX_LINE_LENGTH,12
yocs_safety_controller,OPEN_CURLY_BRACE,32
yocs_safety_controller,INDENT_ACCESS_MODIFIERS,4
yocs_safety_controller,WHITESPACE_AROUND_UNARY_OPERAT,1
yocs_safety_controller,ELSE_STATEMENT_ON_ITS_LINE,5
yocs_safety_controller,LICENSE_STATEMENT,3
yocs_safety_controller,WHITESPACE_BEFORE_COMMENTS,7
yocs_safety_controller,INCLUDE_ORDER,5
yocs_safety_controller,INCLUDE_WHAT_YOU_USE,2
yocs_safety_controller,POINTLESS_EMPTY_STATEMENT,2
yocs_safety_controller,NON_CONST_REFERENCE_PARAMETERS,2
yocs_safety_controller,UNUSED_VARIABLES,1
yocs_safety_controller,INTEGER_TYPES,1
ecl_converters_lite,MAX_COM_RATIO,2
ecl_converters_lite,MAX_COM_RATIO,2
ecl_converters_lite,SPACES_OVER_TABS,34
ecl_converters_lite,OPEN_CURLY_BRACE,7
ecl_converters_lite,BLANK_LINES_IN_CODE_BLOCKS,1
ecl_converters_lite,WHITESPACE_INSIDE_PARENTHESIS,4
ecl_converters_lite,WHITESPACE_AFTER_COMMA,10
ecl_converters_lite,LICENSE_STATEMENT,3
ecl_converters_lite,WHITESPACE_BEFORE_COMMENTS,1
ecl_converters_lite,NON_CONST_REFERENCE_PARAMETERS,4
ecl_converters_lite,INTEGER_TYPES,5
pr2_arm_kinematics,MIN_COM_RATIO,5
pr2_arm_kinematics,MAX_COM_RATIO,8
pr2_arm_kinematics,MAX_COM_RATIO,8
pr2_arm_kinematics,MAX_CC,7
pr2_arm_kinematics,MAX_CC,2
pr2_arm_kinematics,MAX_COUPLING,6
pr2_arm_kinematics,MAX_FUNCTION_PARAMETERS,6
pr2_arm_kinematics,MAX_LINE_LENGTH,193
pr2_arm_kinematics,OPEN_CURLY_BRACE,240
pr2_arm_kinematics,OPEN_CURLY_BRACE,13
pr2_arm_kinematics,INDENT_ACCESS_MODIFIERS,8
pr2_arm_kinematics,BLANK_LINES_IN_CODE_BLOCKS,13
pr2_arm_kinematics,WHITESPACE_AROUND_ASSIGNMENT,43
pr2_arm_kinematics,WHITESPACE_AROUND_BINARY_OPERA,2
pr2_arm_kinematics,WHITESPACE_BEFORE_PARENTHESIS,168
pr2_arm_kinematics,WHITESPACE_AFTER_COMMA,181
pr2_arm_kinematics,WHITESPACE_BEFORE_OPENING_BRAC,5
pr2_arm_kinematics,ELSE_STATEMENT_ON_ITS_LINE,35
pr2_arm_kinematics,AMBIGUOUS_IF_ELSE_INDENTATION,1
pr2_arm_kinematics,WHITESPACE_AT_END_OF_LINE,2
pr2_arm_kinematics,SPACE_INDENTATION,6
pr2_arm_kinematics,ONE_COMMAND_PER_LINE,1
pr2_arm_kinematics,NAMESPACE_INDENTATION,2
pr2_arm_kinematics,CLOSE_CURLY_BRACE,3
pr2_arm_kinematics,END_OF_NAMESPACE_COMMENT,8
pr2_arm_kinematics,WHITESPACE_AFTER_PARENTHESIS,2
pr2_arm_kinematics,WHITESPACE_BEFORE_PARENTHESIS,2
pr2_arm_kinematics,WHITESPACE_BEFORE_COMMENTS,11
pr2_arm_kinematics,WHITESPACE_BEFORE_COMMENT_TEXT,13
pr2_arm_kinematics,HEADER_GUARD_FORMAT,6
pr2_arm_kinematics,HEADER_GUARD_FORMAT,6
pr2_arm_kinematics,HEADER_GUARD_CLOSE,6
pr2_arm_kinematics,INCLUDE_ORDER,30
pr2_arm_kinematics,INCLUDE_WHAT_YOU_USE,19
pr2_arm_kinematics,C_SYSTEM_HEADERS,3
pr2_arm_kinematics,POINTLESS_EMPTY_STATEMENT,2
pr2_arm_kinematics,NAMESPACE_USING_DIRECTIVES,13
pr2_arm_kinematics,NON_CONST_REFERENCE_PARAMETERS,70
pr2_arm_kinematics,DEPRECATED_CASTING,15
pr2_arm_kinematics,UNUSED_VARIABLES,4
pr2_arm_kinematics,REDUNDANT_EXPRESSIONS,1
pr2_arm_kinematics,SMALLEST_SCOPE,4
pr2_arm_kinematics,INTEGER_TYPES,76
pr2_arm_kinematics,THREAD_SAFE_FUNCTIONS,1
pr2_arm_kinematics,EXPLICIT_CONSTRUCTORS,1
ur_kinematics,MIN_COM_RATIO,2
ur_kinematics,MAX_COM_RATIO,4
ur_kinematics,MAX_COM_RATIO,4
ur_kinematics,MAX_CC,2
ur_kinematics,MAX_CC,2
ur_kinematics,MAX_COUPLING,2
ur_kinematics,MAX_FUNCTION_PARAMETERS,6
ur_kinematics,MAX_LINE_LENGTH,148
ur_kinematics,OPEN_CURLY_BRACE,74
ur_kinematics,OPEN_CURLY_BRACE,50
ur_kinematics,INDENT_ACCESS_MODIFIERS,10
ur_kinematics,BLANK_LINES_IN_CODE_BLOCKS,5
ur_kinematics,WHITESPACE_AROUND_ASSIGNMENT,43
ur_kinematics,WHITESPACE_AROUND_BINARY_OPERA,23
ur_kinematics,WHITESPACE_BEFORE_PARENTHESIS,118
ur_kinematics,WHITESPACE_INSIDE_PARENTHESIS,1
ur_kinematics,WHITESPACE_AFTER_COMMA,33
ur_kinematics,WHITESPACE_AFTER_SEMICOLON,10
ur_kinematics,WHITESPACE_BEFORE_OPENING_BRAC,3
ur_kinematics,WHITESPACE_BEFORE_SEMICOLON,1
ur_kinematics,ELSE_STATEMENT_ON_ITS_LINE,8
ur_kinematics,ELSE_BRACES,7
ur_kinematics,SINGLE_STATEMENT_IF_ELSE,1
ur_kinematics,WHITESPACE_AT_END_OF_LINE,42
ur_kinematics,ONE_COMMAND_PER_LINE,125
ur_kinematics,NAMESPACE_INDENTATION,1
ur_kinematics,CLOSE_CURLY_BRACE,2
ur_kinematics,LICENSE_STATEMENT,1
ur_kinematics,END_OF_NAMESPACE_COMMENT,7
ur_kinematics,WHITESPACE_BEFORE_PARENTHESIS,1
ur_kinematics,WHITESPACE_BEFORE_COMMENTS,19
ur_kinematics,WHITESPACE_BEFORE_COMMENT_TEXT,7
ur_kinematics,TODO_COMMENT_FORMAT,1
ur_kinematics,HEADER_GUARD_FORMAT,3
ur_kinematics,HEADER_GUARD_FORMAT,2
ur_kinematics,HEADER_GUARD_CLOSE,3
ur_kinematics,INCLUDE_ORDER,9
ur_kinematics,INCLUDE_WHAT_YOU_USE,8
ur_kinematics,C_SYSTEM_HEADERS,2
ur_kinematics,NAMESPACE_USING_DIRECTIVES,3
ur_kinematics,NON_CONST_REFERENCE_PARAMETERS,20
ur_kinematics,DEPRECATED_CASTING,7
ur_kinematics,UNUSED_VARIABLES,10
ur_kinematics,REDUNDANT_EXPRESSIONS,3
ur_kinematics,SMALLEST_SCOPE,1
ur_kinematics,INTEGER_TYPES,54
pr2_power_board,MIN_COM_RATIO,4
pr2_power_board,MAX_CC,9
pr2_power_board,MAX_CC,5
pr2_power_board,MAX_COUPLING,5
pr2_power_board,MAX_LINE_LENGTH,148
pr2_power_board,SPACES_OVER_TABS,9
pr2_power_board,OPEN_CURLY_BRACE,158
pr2_power_board,OPEN_CURLY_BRACE,47
pr2_power_board,INDENT_ACCESS_MODIFIERS,10
pr2_power_board,BLANK_LINES_IN_CODE_BLOCKS,27
pr2_power_board,WHITESPACE_AROUND_ASSIGNMENT,5
pr2_power_board,WHITESPACE_AROUND_BINARY_OPERA,24
pr2_power_board,WHITESPACE_BEFORE_PARENTHESIS,52
pr2_power_board,WHITESPACE_AFTER_COMMA,14
pr2_power_board,WHITESPACE_BEFORE_OPENING_BRAC,3
pr2_power_board,ELSE_STATEMENT_ON_ITS_LINE,58
pr2_power_board,ELSE_BRACES,36
pr2_power_board,WHITESPACE_AT_END_OF_LINE,126
pr2_power_board,SPACE_INDENTATION,4
pr2_power_board,CLOSE_CURLY_BRACE,16
pr2_power_board,LICENSE_STATEMENT,2
pr2_power_board,WHITESPACE_AFTER_PARENTHESIS,29
pr2_power_board,WHITESPACE_BEFORE_PARENTHESIS,16
pr2_power_board,WHITESPACE_BEFORE_COMMENTS,19
pr2_power_board,WHITESPACE_BEFORE_COMMENT_TEXT,114
